näppäimistö;;substantiivi;1
näpy;;substantiivi;1
ohjelmisto;;substantiivi;1
oikeisto;;substantiivi;1
olo;;substantiivi;1
ongelmisto;;substantiivi;1
onnenpotku;;substantiivi;1
opettajisto;;substantiivi;1
opo;;substantiivi;1
oppineisto;;substantiivi;1
oregano;;substantiivi;1
osakkeisto;;substantiivi;1
osoitteisto;;substantiivi;1
osso buco;;substantiivi;1
osto;;substantiivi;1
otso;;substantiivi;1
ouzo;;substantiivi;1
paalu;;substantiivi;1
paanu;;substantiivi;1
paasto;;substantiivi;1
paino;;substantiivi;1
painokilo;;substantiivi;1
paisto;;substantiivi;1
paju;;substantiivi;1
paku;;substantiivi;1
palho;;substantiivi;1
palju;;substantiivi;1
pallo;;substantiivi;1
palmu;;substantiivi;1
palo;;substantiivi;1
palvelukatko;;substantiivi;1
pannu;;substantiivi;1
pano;;substantiivi;1
parhaimmisto;;substantiivi;1
parhaisto;;substantiivi;1
parru;;substantiivi;1
party;;substantiivi;1
paštu;;substantiivi;1
patteristo;;substantiivi;1
patu;;substantiivi;1
pauhu;;substantiivi;1
pecorino;;substantiivi;1
pehko;;substantiivi;1
pehku;;substantiivi;1
pelikatko;;substantiivi;1
penny;;substantiivi;1
pensaisto;;substantiivi;1
perho;;substantiivi;1
persu;;substantiivi;1
peru;;substantiivi;1
pervo;;substantiivi;1
peräprutku;;substantiivi;1
peso;;substantiivi;1
pesto;;substantiivi;1
pesu;;substantiivi;1
petäjistö;;substantiivi;1
pieksu;;substantiivi;1
pieru;;substantiivi;1
piilo;;substantiivi;1
piilu;;substantiivi;1
piiru;1;substantiivi;1
piiru;2;substantiivi;1
piisku;;substantiivi;1
pilaristo;;substantiivi;1
pillistö;;substantiivi;1
pillu;;substantiivi;1
pimu;;substantiivi;1
pino;;substantiivi;1
pipo;;substantiivi;1
pirtu;;substantiivi;1
piru;;substantiivi;1
pisto;;substantiivi;1
pisu;;substantiivi;1
pitko;;substantiivi;1
pivo;;substantiivi;1
platy;;substantiivi;1
plootu;;substantiivi;1
plörö;;substantiivi;1
poiju;;substantiivi;1
poimu;;substantiivi;1
poisto;;substantiivi;1
poitsu;;substantiivi;1
poju;;substantiivi;1
pomo;;substantiivi;1
poncho;;substantiivi;1
poolo;;substantiivi;1
popo;;substantiivi;1
porho;;substantiivi;1
porno;;substantiivi;1
poro;1;substantiivi;1
poro;2;substantiivi;1
poru;;substantiivi;1
porvaristo;;substantiivi;1
possu;;substantiivi;1
potilaisto;;substantiivi;1
potku;1;substantiivi;1
potku;2;substantiivi;1
pressu;;substantiivi;1
proomu;;substantiivi;1
prosciutto;;substantiivi;1
proto;;substantiivi;1
provo;;substantiivi;1
puisto;;substantiivi;1
pujo;;substantiivi;1
puklu;;substantiivi;1
pulju;;substantiivi;1
pullo;;substantiivi;1
pulmu;;substantiivi;1
pulu;;substantiivi;1
punahärö;;substantiivi;1
puosu;;substantiivi;1
puotipuksu;;substantiivi;1
pupu;;substantiivi;1
purjo;;substantiivi;1
puro;;substantiivi;1
purso;;substantiivi;1
puru;;substantiivi;1
pusku;;substantiivi;1
pusu;;substantiivi;1
puuro;;substantiivi;1
puusto;;substantiivi;1
pylly;;substantiivi;1
pylväistö;;substantiivi;1
pyrstö;;substantiivi;1
pyry;;substantiivi;1
pyssy;;substantiivi;1
pystö;;substantiivi;1
pyöry;;substantiivi;1
pyörö;;substantiivi;1
pärsky;;substantiivi;1
päärly;;substantiivi;1
pääsky;;substantiivi;1
päästö;;substantiivi;1
pääsy;;substantiivi;1
pöhö;;substantiivi;1
pöksyt;;substantiivi;1
pölly;;substantiivi;1
pöly;;substantiivi;1
pöpö;;substantiivi;1
pörrö;;substantiivi;1
pösö;;substantiivi;1
pötky;;substantiivi;1
pötkö;;substantiivi;1
raanu;;substantiivi;1
raasu;;substantiivi;1
raekuuro;;substantiivi;1
railo;;substantiivi;1
raiteisto;;substantiivi;1
rakkohauru;;substantiivi;1
raksu;;substantiivi;1
rambo;;substantiivi;1
rangaistuspotku;;substantiivi;1
rantsu;;substantiivi;1
rapsu;;substantiivi;1
rasko;;substantiivi;1
rassu;;substantiivi;1
ratsu;;substantiivi;1
rattaisto;;substantiivi;1
rausku;;substantiivi;1
rehu;;substantiivi;1
reissu;;substantiivi;1
remu;;substantiivi;1
renksu;;substantiivi;1
repro;;substantiivi;1
ressu;;substantiivi;1
resu;;substantiivi;1
retku;;substantiivi;1
riemu;;substantiivi;1
riimu;1;substantiivi;1
riimu;2;substantiivi;1
riisihärö;;substantiivi;1
riisto;;substantiivi;1
rimpsu;;substantiivi;1
rimssu;;substantiivi;1
rimsu;;substantiivi;1
ripsu;;substantiivi;1
risu;;substantiivi;1
ritaristo;;substantiivi;1
robo;;substantiivi;1
rohjo;;substantiivi;1
rohmu;;substantiivi;1
roihu;;substantiivi;1
roilo;;substantiivi;1
roisto;;substantiivi;1
roju;;substantiivi;1
rompsu;;substantiivi;1
romsku;;substantiivi;1
romu;;substantiivi;1
rondo;;substantiivi;1
rosmo;;substantiivi;1
roso;;substantiivi;1
rosvo;;substantiivi;1
rotko;;substantiivi;1
rousku;;substantiivi;1
royalty;;substantiivi;1
rubato;;substantiivi;1
rugby;;substantiivi;1
ruho;;substantiivi;1
ruisku;;substantiivi;1
runo;;substantiivi;1
ruoho;;substantiivi;1
ruovisto;;substantiivi;1
rusko;;substantiivi;1
ruso;;substantiivi;1
rusto;;substantiivi;1
ruusu;;substantiivi;1
ruususto;;substantiivi;1
ryhmy;;substantiivi;1
ryijy;;substantiivi;1
rymy;;substantiivi;1
rysty;;substantiivi;1
rysy;;substantiivi;1
rytky;;substantiivi;1
ryysy;;substantiivi;1
ryöstö;;substantiivi;1
rämpsy;;substantiivi;1
räntäkuuro;;substantiivi;1
räsy;;substantiivi;1
rääsy;;substantiivi;1
rönsy;;substantiivi;1
röyhy;;substantiivi;1
saago;;substantiivi;1
sadekuuro;;substantiivi;1
saju;;substantiivi;1
sakaristo;;substantiivi;1
saksipotku;;substantiivi;1
saku;;substantiivi;1
saldo;;substantiivi;1
salibandy;;substantiivi;1
salo;;substantiivi;1
sambo;;substantiivi;1
sammalisto;;substantiivi;1
sanatabu;;substantiivi;1
sauhu;;substantiivi;1
sauro;;substantiivi;1
savo;;substantiivi;1
savu;;substantiivi;1
savuporo;;substantiivi;1
scherzo;;substantiivi;1
sello;;substantiivi;1
sellu;;substantiivi;1
servo;;substantiivi;1
setelistö;;substantiivi;1
seto;;substantiivi;1
setu;;substantiivi;1
shandy;;substantiivi;1
sherry;;substantiivi;1
sielu;;substantiivi;1
sigarillo;;substantiivi;1
sihteeristö;;substantiivi;1
siilo;;substantiivi;1
siivu;;substantiivi;1
silmu;;substantiivi;1
simmu;;substantiivi;1
šinto;;substantiivi;1
siperianhusky;;substantiivi;1
siru;;substantiivi;1
sisaristo;;substantiivi;1
sisilisko;;substantiivi;1
sisko;;substantiivi;1
sisu;;substantiivi;1
sitko;;substantiivi;1
sivistyneistö;;substantiivi;1
slobo;;substantiivi;1
sohjo;;substantiivi;1
soiro;;substantiivi;1
soittajisto;;substantiivi;1
soittimisto;;substantiivi;1
solmu;;substantiivi;1
solu;;substantiivi;1
sombrero;;substantiivi;1
soolo;;substantiivi;1
sossu;;substantiivi;1
sotku;1;substantiivi;1
sotku;2;substantiivi;1
sotu;;substantiivi;1
spurgu;;substantiivi;1
staalo;;substantiivi;1
stallo;;substantiivi;1
suihku;;substantiivi;1
suisto;;substantiivi;1
sulho;;substantiivi;1
sulo;;substantiivi;1
sumo;;substantiivi;1
sumu;;substantiivi;1
suomu;;substantiivi;1
suonikohju;;substantiivi;1
supo;;substantiivi;1
suru;;substantiivi;1
sussu;;substantiivi;1
svedu;;substantiivi;1
sveedu;;substantiivi;1
syksy;;substantiivi;1
syyhy;;substantiivi;1
syyttäjistö;;substantiivi;1
syöksy;;substantiivi;1
sähkö;;substantiivi;1
sähkökatko;;substantiivi;1
sähkömopo;;substantiivi;1
sähly;;substantiivi;1
säilö;;substantiivi;1
säly;;substantiivi;1
sälö;;substantiivi;1
särö;;substantiivi;1
sätky;;substantiivi;1
sävelmistö;;substantiivi;1
sävy;;substantiivi;1
säästö;;substantiivi;1
sössö;;substantiivi;1
tabu;1;substantiivi;1
tabu;2;substantiivi;1
taco;;substantiivi;1
taekwondo;;substantiivi;1
tahko;;substantiivi;1
taho;;substantiivi;1
taido;;substantiivi;1
taisto;;substantiivi;1
taivo;;substantiivi;1
taju;;substantiivi;1
takalisto;;substantiivi;1
takapotku;;substantiivi;1
takaraivo;;substantiivi;1
talo;;substantiivi;1
talonpoikaisto;;substantiivi;1
talonpojisto;;substantiivi;1
